id,english,luganda
JER3124,"And there shall dwell in Judah itself, and in all the cities thereof together, husbandmen, and they that go forth with flocks.",Awo Yuda n'ebibuga byayo byonna balituula omwo wamu; abalimi n'abo abatambula nga balina ebisibo.
JER3125,"For I have satiated the weary soul, and I have replenished every sorrowful soul.","Kubanga nzikusizza emmeeme ekooye, na buli mmeeme eriko obuyinike ngijjuzizza."
JER3126,"Upon this I awaked, and beheld; and my sleep was sweet unto me.",Awo ne ndyoka nzuukuka ne ndaba; otulo twange ne tumpoomera.
JER3127,"Behold, the days come, saith the LORD, that I will sow the house of Israel and the house of Judah with the seed of man, and with the seed of beast.","Laba, ennaku zijja, bw'ayogera Mukama, lwe ndisiga ennyumba ya Isiraeri n'ennyumba ya Yuda n'ensigo ey'abantu n'ensigo ey'ensolo."
JER3128,"And it shall come to pass, that like as I have watched over them, to pluck up, and to break down, and to throw down, and to destroy, and to afflict; so will I watch over them, to build, and to plant, saith the LORD.","Awo olulituuka nga bwe nnabalabiriranga okusimbula n'okumenyaamenya n'okusuula n'okuzikiriza n'okubonyaabonya; bwe ntyo bwe ndibalabirira okuzimba n'okusimba, bw'ayogera Mukama."
JER3129,"In those days they shall say no more, The fathers have eaten a sour grape, and the children's teeth are set on edge.","Mu nnaku ezo nga tebakyayogera nate nti Bakitaabwe balidde ezabbibu ezinyuunyuntula, n'amannyo g'abaana ganyenyeera."
JER3130,"But every one shall die for his own iniquity: every man that eateth the sour grape, his teeth shall be set on edge.","Naye buli muntu alifa olw'obutali butuukirivti bwe ye: buli muntu alya ezabbibu ezinyuunyuntula, amannyo ge ge galinyenyeera."
JER3131,"Behold, the days come, saith the LORD, that I will make a new covenant with the house of Israel, and with the house of Judah:","Laba, ennaku zijja, bw'ayogera Mukama, lwe ndiragaana endagaano empya n'ennyumba ya Isiraeri n'ennyumba ya Yuda:"
JER3132,"Not according to the covenant that I made with their fathers in the day that I took them by the hand to bring them out of the land of Egypt; which my covenant they brake, although I was an husband unto them, saith the LORD:","si ng'endagaano bwe yali gye nnalagaana ne bajjajjaabwe ku lunaku lwe nnabakwata ku mukono okubaggya mu nsi y'e Misiri; endagaano yange eyo ne bagimenya newakubadde nga nnali mbawasizza, bw'ayogera Mukama."
JER3133,"But this shall be the covenant that I will make with the house of Israel; After those days, saith the LORD, I will put my law in their inward parts, and write it in their hearts; and will be their God, and they shall be my people.","Naye eno ye ndagaano gye ndiragaana n'ennyumba ya Isiraeri oluvannyuma lw'ennaku ezo, bw'ayogera Mukama; nditeeka amateeka gange mu bitundu byabwe eby'omunda, era mu mutima gwabwe mwe ndigawandiikira; nange naabanga Katonda waabwe, nabo banaabanga bantu bange:"
JER3134,"And they shall teach no more every man his neighbour, and every man his brother, saying, Know the LORD: for they shall all know me, from the least of them unto the greatest of them, saith the LORD: for I will forgive their iniquity, and I will remember their sin no more.","nga olwo omuntu tokyayigiriza munne na buli muntu muganda we nga boogera nti Manya Mukama: kubanga bonna balimmanya, okuva ku muto ku bo okutuuka ku mukulu ku bo, bw'ayogera Mukama: kubanga ndisonyiwa obutali butuukirivu bwabwe, n'ekibi kyabwe sirikijjukira nate."
JER3135,"Thus saith the LORD, which giveth the sun for a light by day, and the ordinances of the moon and of the stars for a light by night, which divideth the sea when the waves thereof roar; The LORD of hosts is his name:","Bw'atyo bw'ayogera Mukama awa enjuba okwakanga emisana n'okulagira okw'omwezi n'emmunyeenye okwakanga ekiro, afukula ennyanja amayengo gaayo ne gawuuma; Mukama w'eggye lye linnya lye, nti"
JER3136,"If those ordinances depart from before me, saith the LORD, then the seed of Israel also shall cease from being a nation before me for ever.","Ebiragiro bino bwe biriva mu maaso gange, bw'ayogera Mukama, kale n'ezzadde lya Isiraeri lirireka okuba eggwanga mu maaso gange ennaku zonna."
JER3137,"Thus saith the LORD; If heaven above can be measured, and the foundations of the earth searched out beneath, I will also cast off all the seed of Israel for all that they have done, saith the LORD.","Bw'ati bw'ayogera Mukama nti Eggulu eriri waggulu oba nga liyinzika okugerebwa, n'emisingi gy'ensi oba nga giyinzika okukeberwa wansi, kale nange ndisuula ezzadde lyonna erya Isiraeri olwa byonna bye bakola, bw'ayogera Mukama."
JER3138,"Behold, the days come, saith the LORD, that the city shall be built to the LORD from the tower of Hananeel unto the gate of the corner.","Laba, ennaku zijja, bw'ayogera Mukama, ekibuga lwe kirizimbirwa Mukama okuva ku kigo kya Kananeri okutuuka ku mulyango ogw'oku nsonda."
JER3139,"And the measuring line shall yet go forth over against it upon the hill Gareb, and shall compass about to Goath.","Oliboolyawo omugwa ogugera ne gufuluma nga guttulukuse okutuuka ku lusozi Galebu, era gulikyuka ne gutuuka ku Gowa."
JER3140,"And the whole valley of the dead bodies, and of the ashes, and all the fields unto the brook of Kidron, unto the corner of the horse gate toward the east, shall be holy unto the LORD; it shall not be plucked up, nor thrown down any more for ever.","N'ekiwonvu kyonna eky'emirambo n'eky'evvu n'ennimiro zonna okutuuka ku kagga Kidulooni, okutuuka ku nsonda ey'omulyango ogw'embalaasi okwolekera ebuvanjuba, kiriba kitukuvu eri Mukama: so tekirisimbulwa so tekirisuulibwa nate emirembe gyonna."
JER326,"And Jeremiah said, The word of the LORD came unto me, saying,",Awo Yeremiya n'ayogera nti Ekigambo kya Mukama kyajja gye ndi nga kyogera nti
JER327,"Behold, Hanameel the son of Shallum thine uncle shall come unto thee, saying, Buy thee my field that is in Anathoth: for the right of redemption is thine to buy it.","Laba, Kanameri mutabani wa Sallumu kojja wo alijja gy'oli ng'ayogera nti Weegulire ennimiro yange eri mu Anasosi: kubanga okuginunula kukwo."
JER328,"So Hanameel mine uncle's son came to me in the court of the prison according to the word of the LORD, and said unto me, Buy my field, I pray thee, that is in Anathoth, which is in the country of Benjamin: for the right of inheritance is thine, and the redemption is thine; buy it for thyself. Then I knew that this was the word of the LORD.","Awo Kanameri omwana wa kojja wange n'ajja gye ndi mu luggya olw'abambowa, ng'ekigambo bwe kyali ekya Mukama, n'aŋŋamba nti Nkwegayiridde, gula ennimiro yange eri mu Anasosi ekiri mu nsi ya Benyamini: kubanga obusika bubwo, n'okuginunula kukwo; weegulire wekka. Kale ne ndyoka ntegeera ng'ekyo kye kigambo kya Mukama."
JER329,"And I bought the field of Hanameel my uncle's son, that was in Anathoth, and weighed him the money, even seventeen shekels of silver.","Ne ngula ennimiro eyali mu Anasosi eri Kanameri omwana wa kojja wange, ne mmupimira effeeza, sekeri eza ffeeza kkumi na musanvu."
JER3210,"And I subscribed the evidence, and sealed it, and took witnesses, and weighed him the money in the balances.","Ne mpandiika erinnya lyange ku kiwandiike ne nkissaako akabonero, ne mpita abajulirwa ne mmupimira effeeza mu minzaani."
JER3211,"So I took the evidence of the purchase, both that which was sealed according to the law and custom, and that which was open:","Awo ne ntoola ekiwanduke eky'okugula, ekyo ekiteekeddwako akabonero ng'etteeka n'empisa bwe biri, era n'ekyo ekitaali kisibe:"
JER3212,"And I gave the evidence of the purchase unto Baruch the son of Neriah, the son of Maaseiah, in the sight of Hanameel mine uncle's son, and in the presence of the witnesses that subscribed the book of the purchase, before all the Jews that sat in the court of the prison.","ne mpaayo ekiwandiike eky'okugula eri Baluki mutabani wa Neriya mutabani wa Maseya, Kanameri omwana wa kojja wange nga waali n'abajulirwa nga weebali abaawandiika amannya gaabwe ku kiwandiike eky'okugula mu maaso g'Abayudaaya bonna abaatuulanga mu luggya olw'abambowa."
JER3213,"And I charged Baruch before them, saying,",Ne nkuutira Baluki mu maaso gaabwe nga njogera nti
JER3214,"Thus saith the LORD of hosts, the God of Israel; Take these evidences, this evidence of the purchase, both which is sealed, and this evidence which is open; and put them in an earthen vessel, that they may continue many days.","Bw'ati bw'ayogera Mukama w'eggye Katonda wa Isiraeri nti Ddira ebiwandiike bino, ekiwandiiko kino eky'okugula, ekyo ekiteekeddwako akabonero era n'ekiwandiike kino ekitali kisibe, obitereke mu kintu eky'ebbumba; bimale ennaku nnyingi."
JER3215,"For thus saith the LORD of hosts, the God of Israel; Houses and fields and vineyards shall be possessed again in this land.",Kubanga bw’ati bw'ayogera Mukama w'eggye Katonda wa Isiraeri nti Oliboolyawo ennyumba n'ennimiro n’ensuku ez'emizabbibu ne bigulirwa nate mu nsi eno.
JER3216,"Now when I had delivered the evidence of the purchase unto Baruch the son of Neriah, I prayed unto the LORD, saying,","Awo nga mmaze okuwaayo ekiwandiike eky'okugula eri Baluki mutabani wa Neriya, ne nsaba Mukama nga njogera nti"
JER3217,"Ah Lord GOD! behold, thou hast made the heaven and the earth by thy great power and stretched out arm, and there is nothing too hard for thee:","Ai Mukama Katonda! laba, watonda eggulu n'ensi n'obuyinza bwo obungi n'omukono gwo ogwagololwa; tewali kigambo kikulema:"
JER3218,"Thou shewest lovingkindness unto thousands, and recompensest the iniquity of the fathers into the bosom of their children after them: the Great, the Mighty God, the LORD of hosts, is his name,","akola enkumi n'enkumi eby'ekisa, n'osasula obutali butuukirivu bwa bakitaabwe mu kifuba ky'abaana baabwe abaddawo; Katonda omukulu ow'amaanyi, Mukama ow'eggye lye linnya lye:"
JER3219,"Great in counsel, and mighty in work: for thine eyes are open upon all the ways of the sons of men: to give every one according to his ways, and according to the fruit of his doings:",omukulu mu kuteesa: era ow'amaanyi mu kukola emirimu: amaaso go gatunuulira amakubo gonna ag'abaana b'abantu; okuwa buli muntu ng'amakubo ge bwe gali era ng'ebibala by'ebikolwa bye bwe biri:
JER3220,"Which hast set signs and wonders in the land of Egypt, even unto this day, and in Israel, and among other men; and hast made thee a name, as at this day;","eyassaawo obubonero n'eby'amagero mu nsi y'e Misiri ne leero, mu Isiraeri era ne mu bantu abalala; ne weefunira erinnya nga leero:"
JER3221,"And hast brought forth thy people Israel out of the land of Egypt with signs, and with wonders, and with a strong hand, and with a stretched out arm, and with great terror;",n'oggya abantu bo Isiraeri mu nsi y'e Misiri n'obubonero n'eby'amagero n'engalo ez'amaanyi n'omukono ogwagololwa n'entiisa nnyingi;
JER3222,"And hast given them this land, which thou didst swear to their fathers to give them, a land flowing with milk and honey;","n'obawa ensi eno gye walayirira bajjajjaabwe okubawa, ensi ekulukuta amata n'omubisi gw'enjuki;"
JER3223,"And they came in, and possessed it; but they obeyed not thy voice, neither walked in thy law; they have done nothing of all that thou commandedst them to do: therefore thou hast caused all this evil to come upon them:","ne bayingira ne bagirya; naye ne batagondera ddoboozi lyo, so tebaatambulira mu mateeka go; tebaakolanga kigambo kyonna ku ebyo byonna bye wabalagira okukola: kyewava obaleetako obubi buno bwonna"
JER3224,"Behold the mounts, they are come unto the city to take it; and the city is given into the hand of the Chaldeans, that fight against it, because of the sword, and of the famine, and of the pestilence: and what thou hast spoken is come to pass; and, behold, thou seest it.","laba entuumo, zituuse mu kibuga okukimenya; ekibuga n'ekiweebwayo mu mukono gw'Abakalu daaya abalwana nakyo olw'ekitala n’enjala ne kawumpuli: era ebyo by wayogera bituukiridde; era, laba obitunuulidde."
JER3225,"And thou hast said unto me, O Lord GOD, Buy thee the field for money, and take witnesses; for the city is given into the hand of the Chaldeans.","Era oŋŋambye ai Mukama Katonda, nti Weegulire ennimiro n'ebintu oyite abajulirwa era naye ekibuga kiweereddwayo mu mukono gw'Abakaludaaya."
JER3226,"Then came the word of the LORD unto Jeremiah, saying,",Awo ekigambo kya Mukama ne kijjira Yeremiya nga kyogera nti
JER3227,"Behold, I am the LORD, the God of all flesh: is there any thing too hard for me?","Laba, nze ndi Mukama Katonda w'abo bonna abalina omubiri: waliwo ekigambo kyonna ekimema?"
JER3228,"Therefore thus saith the LORD; Behold, I will give this city into the hand of the Chaldeans, and into the hand of Nebuchadrezzar king of Babylon, and he shall take it:","Mukama kyava ayogera bw'ati nti Laba, ndiwaayo ekibuga kino mu mukono gw'Abakaludaaya mu mukono gwa Nebukadduleeza kabaka w’e Babulooni, era alikimenya:"
JER3229,"And the Chaldeans, that fight against this city, shall come and set fire on this city, and burn it with the houses, upon whose roofs they have offered incense unto Baal, and poured out drink offerings unto other gods, to provoke me to anger.","n'Abakaludaaya abawanyisa ekibuga kino balijja balikoleeza ekibuga kino ne bakyokya n’ennyumba ze baayotererezangako waggulu obubaane Baali, ne bafukira bakatonda abalala ebiweebwayo ebyokunywa okunsunguwaza."
JER3230,"For the children of Israel and the children of Judah have only done evil before me from their youth: for the children of Israel have only provoked me to anger with the work of their hands, saith the LORD.","Kubanga abaana ba Isiraeri n'abaana ba Yuda baakakola ebyali ebibi mu maaso gange ebyereere okuva mu buto bwabwe kubanga abaana ba Isiraeri bansunguwaza busunguwaza n'omulimu ogw'engalo zaabwe, bw'ayogera Mukama."
JER3231,"For this city hath been to me as a provocation of mine anger and of my fury from the day that they built it even unto this day; that I should remove it from before my face,",Kubanga ekibuga kino kyaleetanga obusungu bwange n’ekiruyi kyange okuva ku lunaku lwe baakizimba ne leero; nkijjulule okukiggya mu maaso gange:
JER3232,"Because of all the evil of the children of Israel and of the children of Judah, which they have done to provoke me to anger, they, their kings, their princes, their priests, and their prophets, and the men of Judah, and the inhabitants of Jerusalem.","olw'obubi bwonna obw'abaana ba Isiraeri n'obw'abaana ba Yuda bwe baakola okunsunguwaza, bo ne kakabaka baabwe, abakungu baabwe, bakabona baabwe ne bannabbi baabwe, n'abasajja ba Yuda n'abali mu Yerusaalemi."
